config_id,dataset,seed,validation_fraction,certification_n,target_threshold,leakage_threshold,deployment_gamma,rule,deployed,selected_candidate,selected_method,certified_radius,certified_group_radii,deployment_support_radius,limiting_contracts,validation_max_target_harm,validation_max_leakage,external_max_target_harm,external_max_leakage,external_contract_satisfied,protocol_safe,false_acceptance,measured_external_contract_violation,preregistered_unsafe_deployment,support_mismatch_forced_abstention
Waterbirds|seed=1|fraction=0.5|tau=0.1|lambda=0.7,Waterbirds,1,0.5,598,0.1,0.7,1.25,always_deploy,True,TaCo::components_removed=5,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.043478260869565216,0.9096989966555183,0.08387987573351743,0.9105971694856748,False,False,True,True,True,False
Waterbirds|seed=1|fraction=0.5|tau=0.1|lambda=0.7,Waterbirds,1,0.5,598,0.1,0.7,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.1|lambda=0.7,Waterbirds,1,0.5,598,0.1,0.7,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.1|lambda=0.7,Waterbirds,1,0.5,598,0.1,0.7,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.1|lambda=0.7,Waterbirds,1,0.5,598,0.1,0.7,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.1|lambda=0.8,Waterbirds,1,0.5,598,0.1,0.8,1.25,always_deploy,True,TaCo::components_removed=5,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.043478260869565216,0.9096989966555183,0.08387987573351743,0.9105971694856748,False,False,True,True,True,False
Waterbirds|seed=1|fraction=0.5|tau=0.1|lambda=0.8,Waterbirds,1,0.5,598,0.1,0.8,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.1|lambda=0.8,Waterbirds,1,0.5,598,0.1,0.8,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.1|lambda=0.8,Waterbirds,1,0.5,598,0.1,0.8,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.1|lambda=0.8,Waterbirds,1,0.5,598,0.1,0.8,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.6,Waterbirds,1,0.5,598,0.2,0.6,1.25,always_deploy,True,TaCo::components_removed=5,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.043478260869565216,0.9096989966555183,0.08387987573351743,0.9105971694856748,False,False,True,True,True,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.6,Waterbirds,1,0.5,598,0.2,0.6,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.6,Waterbirds,1,0.5,598,0.2,0.6,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.6,Waterbirds,1,0.5,598,0.2,0.6,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.6,Waterbirds,1,0.5,598,0.2,0.6,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.7,Waterbirds,1,0.5,598,0.2,0.7,1.25,always_deploy,True,TaCo::components_removed=5,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.043478260869565216,0.9096989966555183,0.08387987573351743,0.9105971694856748,False,False,True,True,True,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.7,Waterbirds,1,0.5,598,0.2,0.7,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.7,Waterbirds,1,0.5,598,0.2,0.7,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.7,Waterbirds,1,0.5,598,0.2,0.7,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.7,Waterbirds,1,0.5,598,0.2,0.7,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.8,Waterbirds,1,0.5,598,0.2,0.8,1.25,always_deploy,True,TaCo::components_removed=5,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.043478260869565216,0.9096989966555183,0.08387987573351743,0.9105971694856748,False,False,True,True,True,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.8,Waterbirds,1,0.5,598,0.2,0.8,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.8,Waterbirds,1,0.5,598,0.2,0.8,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.8,Waterbirds,1,0.5,598,0.2,0.8,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=0.5|tau=0.2|lambda=0.8,Waterbirds,1,0.5,598,0.2,0.8,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.6,Waterbirds,1,1.0,1199,0.05,0.6,1.25,always_deploy,True,TaCo::components_removed=3,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.05175292153589316,0.8966666666666666,0.08526061442871936,0.9092164307904729,False,False,True,True,True,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.6,Waterbirds,1,1.0,1199,0.05,0.6,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.6,Waterbirds,1,1.0,1199,0.05,0.6,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.6,Waterbirds,1,1.0,1199,0.05,0.6,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.6,Waterbirds,1,1.0,1199,0.05,0.6,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.7,Waterbirds,1,1.0,1199,0.05,0.7,1.25,always_deploy,True,TaCo::components_removed=3,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.05175292153589316,0.8966666666666666,0.08526061442871936,0.9092164307904729,False,False,True,True,True,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.7,Waterbirds,1,1.0,1199,0.05,0.7,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.7,Waterbirds,1,1.0,1199,0.05,0.7,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.7,Waterbirds,1,1.0,1199,0.05,0.7,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.7,Waterbirds,1,1.0,1199,0.05,0.7,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.8,Waterbirds,1,1.0,1199,0.05,0.8,1.25,always_deploy,True,TaCo::components_removed=3,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.05175292153589316,0.8966666666666666,0.08526061442871936,0.9092164307904729,False,False,True,True,True,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.8,Waterbirds,1,1.0,1199,0.05,0.8,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.8,Waterbirds,1,1.0,1199,0.05,0.8,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.8,Waterbirds,1,1.0,1199,0.05,0.8,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.05|lambda=0.8,Waterbirds,1,1.0,1199,0.05,0.8,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.6,Waterbirds,1,1.0,1199,0.1,0.6,1.25,always_deploy,True,TaCo::components_removed=3,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.05175292153589316,0.8966666666666666,0.08526061442871936,0.9092164307904729,False,False,True,True,True,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.6,Waterbirds,1,1.0,1199,0.1,0.6,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.6,Waterbirds,1,1.0,1199,0.1,0.6,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.6,Waterbirds,1,1.0,1199,0.1,0.6,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.6,Waterbirds,1,1.0,1199,0.1,0.6,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.7,Waterbirds,1,1.0,1199,0.1,0.7,1.25,always_deploy,True,TaCo::components_removed=3,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.05175292153589316,0.8966666666666666,0.08526061442871936,0.9092164307904729,False,False,True,True,True,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.7,Waterbirds,1,1.0,1199,0.1,0.7,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.7,Waterbirds,1,1.0,1199,0.1,0.7,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.7,Waterbirds,1,1.0,1199,0.1,0.7,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.7,Waterbirds,1,1.0,1199,0.1,0.7,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.8,Waterbirds,1,1.0,1199,0.1,0.8,1.25,always_deploy,True,TaCo::components_removed=3,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.05175292153589316,0.8966666666666666,0.08526061442871936,0.9092164307904729,False,False,True,True,True,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.8,Waterbirds,1,1.0,1199,0.1,0.8,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.8,Waterbirds,1,1.0,1199,0.1,0.8,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.8,Waterbirds,1,1.0,1199,0.1,0.8,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.1|lambda=0.8,Waterbirds,1,1.0,1199,0.1,0.8,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.6,Waterbirds,1,1.0,1199,0.2,0.6,1.25,always_deploy,True,TaCo::components_removed=3,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.05175292153589316,0.8966666666666666,0.08526061442871936,0.9092164307904729,False,False,True,True,True,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.6,Waterbirds,1,1.0,1199,0.2,0.6,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.6,Waterbirds,1,1.0,1199,0.2,0.6,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.6,Waterbirds,1,1.0,1199,0.2,0.6,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.6,Waterbirds,1,1.0,1199,0.2,0.6,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.7,Waterbirds,1,1.0,1199,0.2,0.7,1.25,always_deploy,True,TaCo::components_removed=3,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.05175292153589316,0.8966666666666666,0.08526061442871936,0.9092164307904729,False,False,True,True,True,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.7,Waterbirds,1,1.0,1199,0.2,0.7,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.7,Waterbirds,1,1.0,1199,0.2,0.7,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.7,Waterbirds,1,1.0,1199,0.2,0.7,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.7,Waterbirds,1,1.0,1199,0.2,0.7,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.8,Waterbirds,1,1.0,1199,0.2,0.8,1.25,always_deploy,True,TaCo::components_removed=3,TaCo,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::mlp::environment=0::source=0""]",0.05175292153589316,0.8966666666666666,0.08526061442871936,0.9092164307904729,False,False,True,True,True,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.8,Waterbirds,1,1.0,1199,0.2,0.8,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.8,Waterbirds,1,1.0,1199,0.2,0.8,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.8,Waterbirds,1,1.0,1199,0.2,0.8,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=1|fraction=1|tau=0.2|lambda=0.8,Waterbirds,1,1.0,1199,0.2,0.8,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.6,Waterbirds,2,0.05,58,0.05,0.6,1.25,always_deploy,True,INLP::rank=2,INLP,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::forest::environment=0::source=0""]",0.034482758620689655,0.9655172413793104,0.024853296513634795,0.9219882637210908,False,False,True,True,True,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.6,Waterbirds,2,0.05,58,0.05,0.6,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.6,Waterbirds,2,0.05,58,0.05,0.6,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.6,Waterbirds,2,0.05,58,0.05,0.6,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.6,Waterbirds,2,0.05,58,0.05,0.6,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.7,Waterbirds,2,0.05,58,0.05,0.7,1.25,always_deploy,True,INLP::rank=2,INLP,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""target::environment=1""]",0.034482758620689655,0.9655172413793104,0.024853296513634795,0.9219882637210908,False,False,True,True,True,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.7,Waterbirds,2,0.05,58,0.05,0.7,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.7,Waterbirds,2,0.05,58,0.05,0.7,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.7,Waterbirds,2,0.05,58,0.05,0.7,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.7,Waterbirds,2,0.05,58,0.05,0.7,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.8,Waterbirds,2,0.05,58,0.05,0.8,1.25,always_deploy,True,INLP::rank=2,INLP,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""target::environment=1""]",0.034482758620689655,0.9655172413793104,0.024853296513634795,0.9219882637210908,False,False,True,True,True,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.8,Waterbirds,2,0.05,58,0.05,0.8,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.8,Waterbirds,2,0.05,58,0.05,0.8,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.8,Waterbirds,2,0.05,58,0.05,0.8,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.05|lambda=0.8,Waterbirds,2,0.05,58,0.05,0.8,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.6,Waterbirds,2,0.05,58,0.1,0.6,1.25,always_deploy,True,INLP::rank=2,INLP,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::forest::environment=0::source=0""]",0.034482758620689655,0.9655172413793104,0.024853296513634795,0.9219882637210908,False,False,True,True,True,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.6,Waterbirds,2,0.05,58,0.1,0.6,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.6,Waterbirds,2,0.05,58,0.1,0.6,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.6,Waterbirds,2,0.05,58,0.1,0.6,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.6,Waterbirds,2,0.05,58,0.1,0.6,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.7,Waterbirds,2,0.05,58,0.1,0.7,1.25,always_deploy,True,INLP::rank=2,INLP,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::forest::environment=0::source=0""]",0.034482758620689655,0.9655172413793104,0.024853296513634795,0.9219882637210908,False,False,True,True,True,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.7,Waterbirds,2,0.05,58,0.1,0.7,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.7,Waterbirds,2,0.05,58,0.1,0.7,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.7,Waterbirds,2,0.05,58,0.1,0.7,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.7,Waterbirds,2,0.05,58,0.1,0.7,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.8,Waterbirds,2,0.05,58,0.1,0.8,1.25,always_deploy,True,INLP::rank=2,INLP,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""target::environment=1""]",0.034482758620689655,0.9655172413793104,0.024853296513634795,0.9219882637210908,False,False,True,True,True,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.8,Waterbirds,2,0.05,58,0.1,0.8,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.8,Waterbirds,2,0.05,58,0.1,0.8,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.8,Waterbirds,2,0.05,58,0.1,0.8,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.1|lambda=0.8,Waterbirds,2,0.05,58,0.1,0.8,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.6,Waterbirds,2,0.05,58,0.2,0.6,1.25,always_deploy,True,INLP::rank=2,INLP,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::forest::environment=0::source=0""]",0.034482758620689655,0.9655172413793104,0.024853296513634795,0.9219882637210908,False,False,True,True,True,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.6,Waterbirds,2,0.05,58,0.2,0.6,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.6,Waterbirds,2,0.05,58,0.2,0.6,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.6,Waterbirds,2,0.05,58,0.2,0.6,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.6,Waterbirds,2,0.05,58,0.2,0.6,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.7,Waterbirds,2,0.05,58,0.2,0.7,1.25,always_deploy,True,INLP::rank=2,INLP,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::forest::environment=0::source=0""]",0.034482758620689655,0.9655172413793104,0.024853296513634795,0.9219882637210908,False,False,True,True,True,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.7,Waterbirds,2,0.05,58,0.2,0.7,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.7,Waterbirds,2,0.05,58,0.2,0.7,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.7,Waterbirds,2,0.05,58,0.2,0.7,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.7,Waterbirds,2,0.05,58,0.2,0.7,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.8,Waterbirds,2,0.05,58,0.2,0.8,1.25,always_deploy,True,INLP::rank=2,INLP,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::forest::environment=0::source=0""]",0.034482758620689655,0.9655172413793104,0.024853296513634795,0.9219882637210908,False,False,True,True,True,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.8,Waterbirds,2,0.05,58,0.2,0.8,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.8,Waterbirds,2,0.05,58,0.2,0.8,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.8,Waterbirds,2,0.05,58,0.2,0.8,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.05|tau=0.2|lambda=0.8,Waterbirds,2,0.05,58,0.2,0.8,1.25,oracle,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.1|tau=0.05|lambda=0.6,Waterbirds,2,0.1,118,0.05,0.6,1.25,always_deploy,True,INLP::rank=2,INLP,0.0,"{""0"": 0.0, ""1"": 0.0}",0.0,"[""leakage::forest::environment=0::source=0""]",0.05084745762711865,0.9491525423728814,0.024853296513634795,0.9219882637210908,False,False,True,True,True,False
Waterbirds|seed=2|fraction=0.1|tau=0.05|lambda=0.6,Waterbirds,2,0.1,118,0.05,0.6,1.25,point_selection,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.1|tau=0.05|lambda=0.6,Waterbirds,2,0.1,118,0.05,0.6,1.25,iid_ltt,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
Waterbirds|seed=2|fraction=0.1|tau=0.05|lambda=0.6,Waterbirds,2,0.1,118,0.05,0.6,1.25,vera,False,,,0.0,{},0.0,[],,,,,False,False,False,False,False,False
